Blue
Timestamp,Enabled,Vision,X,Y,Rotation
9.5597,0,0,0.00,0.00,0.01
9.6218,0,0,0.00,0.00,0.01
9.6355,0,0,0.00,0.00,0.01
9.6524,0,0,0.00,0.00,0.01
9.6672,0,0,0.00,0.00,0.01
9.7014,0,0,0.00,0.00,0.01
9.7294,0,0,0.00,0.00,0.01
9.7721,0,0,0.00,0.00,0.01
9.7846,0,0,0.00,0.00,0.01
9.8214,0,0,0.00,0.00,0.01
9.9214,0,0,0.00,0.00,0.01
10.0255,0,0,0.00,0.00,0.02
10.1254,0,0,0.00,0.00,0.02
10.2326,0,0,0.00,0.00,0.02
10.3227,0,0,0.00,0.00,0.02
10.4215,0,0,0.00,0.00,0.02
10.5606,0,0,0.00,0.00,0.02
10.6323,0,0,0.00,0.00,0.02
10.7291,0,0,0.00,0.00,0.02
10.8213,0,0,0.00,0.00,0.02
10.9314,0,0,0.00,0.00,0.02
11.0220,0,0,0.00,0.00,0.02
11.1243,0,0,0.00,0.00,0.02
11.2252,0,0,0.00,0.00,0.03
11.3233,0,0,0.00,0.00,0.03
11.4240,0,0,0.00,0.00,0.03
11.5236,0,0,0.00,0.00,0.03
11.6212,0,0,0.00,0.00,0.03
11.7256,0,0,0.00,0.00,0.03
11.8214,0,0,0.00,0.00,0.03
11.9216,0,0,0.00,0.00,0.03
12.0249,0,0,0.00,0.00,0.03
12.1221,0,0,0.00,0.00,0.03
12.2251,0,0,0.00,0.00,0.03
12.3221,0,0,0.00,0.00,0.03
12.4213,0,0,0.00,0.00,0.03
12.5250,0,0,0.00,0.00,0.03
12.6215,0,0,0.00,0.00,0.03
12.7220,0,0,0.00,0.00,0.03
12.8227,0,0,0.00,0.00,0.03
12.9225,0,0,0.00,0.00,0.03
13.0230,0,0,0.00,0.00,0.03
13.1232,0,0,0.00,0.00,0.03
13.2225,0,0,0.00,0.00,0.03
13.3234,0,0,0.00,0.00,0.03
13.4235,0,0,0.00,0.00,0.04
13.5225,0,0,0.00,0.00,0.04
13.6226,0,0,0.00,0.00,0.04
13.7231,0,0,0.00,0.00,0.05
13.8226,0,0,0.00,0.00,0.05
13.9225,0,0,0.00,0.00,0.04
14.0234,0,0,0.00,0.00,0.05
14.1225,0,0,0.00,0.00,0.05
14.2225,0,0,0.00,0.00,0.05
14.3234,0,0,0.00,0.00,0.05
14.4234,0,0,0.00,0.00,0.05
14.5225,0,0,0.00,0.00,0.05
14.6225,0,0,0.00,0.00,0.05
14.7230,0,0,0.00,0.00,0.05
14.8230,0,0,0.00,0.00,0.05
14.9227,0,0,0.00,0.00,0.05
15.0226,0,0,0.00,0.00,0.05
15.1230,0,0,0.00,0.00,0.05
15.2237,0,0,0.00,0.00,0.05
15.3226,0,0,0.00,0.00,0.05
15.4227,0,0,0.00,0.00,0.05
15.5230,0,0,0.00,0.00,0.05
15.6226,0,0,0.00,0.00,0.05
15.7225,0,0,0.00,0.00,0.05
15.8228,0,0,0.00,0.00,0.05
15.9227,0,0,0.00,0.00,0.05
16.0232,0,0,0.00,0.00,0.05
16.1244,0,0,0.00,0.00,0.05
16.2228,0,0,0.00,0.00,0.05
16.8031,0,0,0.00,0.00,0.05
16.8200,0,0,0.00,0.00,0.05
16.8345,0,0,0.00,0.00,0.05
16.8410,0,0,0.00,0.00,0.05
16.8483,0,0,0.00,0.00,0.05
16.8558,0,0,0.00,0.00,0.05
16.9223,0,0,0.00,0.00,0.06
