Red
Timestamp,Enabled,Vision,X,Y,Rotation
12.9014,0,0,0.00,0.00,0.09
12.9421,0,0,0.00,0.00,0.09
12.9523,0,0,0.00,0.00,0.09
12.9664,0,0,0.00,0.00,0.09
12.9759,0,0,0.00,0.00,0.09
13.0477,0,0,0.00,0.00,0.09
13.1461,0,0,0.00,0.00,0.09
13.2449,0,0,0.00,0.00,0.08
13.3424,0,0,0.00,0.00,0.08
13.4430,0,0,0.00,0.00,0.08
13.5447,0,0,0.00,0.00,0.08
13.6452,0,0,0.00,0.00,0.08
13.7472,0,0,0.00,0.00,0.09
13.8453,0,0,0.00,0.00,0.09
13.9452,0,0,0.00,0.00,0.08
14.0435,0,0,0.00,0.00,0.08
14.1429,0,0,0.00,0.00,0.08
14.2432,0,0,0.00,0.00,0.08
14.3446,0,0,0.00,0.00,0.08
14.4441,0,0,0.00,0.00,0.08
14.5423,0,0,0.00,0.00,0.09
14.6426,0,0,0.00,0.00,0.09
14.7426,0,0,0.00,0.00,0.09
14.8422,0,0,0.00,0.00,0.09
14.9445,0,0,0.00,0.00,0.09
15.0435,0,0,0.00,0.00,0.10
15.1439,0,0,0.00,0.00,0.10
15.2431,0,0,0.00,0.00,0.10
15.3463,0,0,0.00,0.00,0.10
15.4425,0,0,0.00,0.00,0.10
15.5428,0,0,0.00,0.00,0.10
15.6428,0,0,0.00,0.00,0.09
15.7446,0,0,0.00,0.00,0.09
15.8444,0,0,0.00,0.00,0.09
15.9418,0,0,0.00,0.00,0.09
16.0473,0,0,0.00,0.00,0.09
16.1559,0,0,0.00,0.00,0.09
16.2558,0,0,0.00,0.00,0.09
16.3557,0,0,0.00,0.00,0.09
16.4556,0,0,0.00,0.00,0.09
16.5557,0,0,0.00,0.00,0.09
16.6556,0,0,0.00,0.00,0.09
16.7558,0,0,0.00,0.00,0.09
16.8575,0,0,0.00,0.00,0.09
16.9558,0,0,0.00,0.00,0.09
17.0559,0,0,0.00,0.00,0.10
17.1556,0,0,0.00,0.00,0.10
17.2560,0,0,0.00,0.00,0.10
17.3557,0,0,0.00,0.00,0.10
17.4558,0,0,0.00,0.00,0.10
17.5559,0,0,0.00,0.00,0.10
17.6556,0,0,0.00,0.00,0.10
17.7558,0,0,0.00,0.00,0.10
17.8559,0,0,0.00,0.00,0.11
17.9559,0,0,0.00,0.00,0.11
18.0557,0,0,0.00,0.00,0.11
18.1558,0,0,0.00,0.00,0.11
18.2555,0,0,0.00,0.00,0.11
18.3557,0,0,0.00,0.00,0.11
18.4555,0,0,0.00,0.00,0.11
18.5557,0,0,0.00,0.00,0.11
18.6556,0,0,0.00,0.00,0.11
18.7557,0,0,0.00,0.00,0.11
18.8556,0,0,0.00,0.00,0.11
18.9558,0,0,0.00,0.00,0.11
19.0559,0,0,0.00,0.00,0.11
19.1562,0,0,0.00,0.00,0.11
19.2560,0,0,0.00,0.00,0.11
19.3562,0,0,0.00,0.00,0.11
19.4559,0,0,0.00,0.00,0.11
19.5557,0,0,0.00,0.00,0.11
19.6561,0,0,0.00,0.00,0.12
19.7558,0,0,0.00,0.00,0.11
19.8557,0,0,0.00,0.00,0.12
19.9558,0,0,0.00,0.00,0.12
20.0556,0,0,0.00,0.00,0.12
20.5457,0,0,0.00,0.00,0.12
20.5733,0,0,0.00,0.00,0.12
20.5818,0,0,0.00,0.00,0.12
20.5884,0,0,0.00,0.00,0.12
20.5953,0,0,0.00,0.00,0.12
20.6433,0,0,0.00,0.00,0.12
20.7441,0,0,0.00,0.00,0.12
20.8558,0,0,0.00,0.00,0.12
20.9558,0,0,0.00,0.00,0.12
21.0557,0,0,0.00,0.00,0.12
21.1558,0,0,0.00,0.00,0.12
21.2560,0,0,0.00,0.00,0.12
21.3558,0,0,0.00,0.00,0.12
21.4558,0,0,0.00,0.00,0.13
21.5557,0,0,0.00,0.00,0.13
21.6556,0,0,0.00,0.00,0.13
21.7557,0,0,0.00,0.00,0.13
21.8559,0,0,0.00,0.00,0.13
