Blue
Timestamp,Enabled,Vision,X,Y,Rotation
59.7366,0,0,0.00,0.00,0.19
59.8357,0,0,0.00,0.00,0.19
59.9360,0,0,0.00,0.00,0.19
60.0427,0,0,0.00,0.00,0.19
60.1427,0,0,0.00,0.00,0.20
60.2427,0,0,0.00,0.00,0.20
60.3427,0,0,0.00,0.00,0.20
60.4427,0,0,0.00,0.00,0.20
60.5427,0,0,0.00,0.00,0.20
60.6428,0,0,0.00,0.00,0.20
60.8715,0,0,0.00,0.00,0.20
60.9046,0,0,0.00,0.00,0.20
60.9380,0,0,0.00,0.00,0.20
61.0426,0,0,0.00,0.00,0.20
61.1427,0,0,0.00,0.00,0.20
61.2427,0,0,0.00,0.00,0.20
61.3426,0,0,0.00,0.00,0.21
61.4426,0,0,0.00,0.00,0.21
61.5428,0,0,0.00,0.00,0.21
61.6428,0,0,0.00,0.00,0.21
61.7427,0,0,0.00,0.00,0.20
61.8426,0,0,0.00,0.00,0.20
61.9428,0,0,0.00,0.00,0.20
62.0427,0,0,0.00,0.00,0.20
62.1428,0,0,0.00,0.00,0.21
62.2427,0,0,0.00,0.00,0.21
62.3426,0,0,0.00,0.00,0.21
62.4427,0,0,0.00,0.00,0.21
62.5427,0,0,0.00,0.00,0.21
62.6426,0,0,0.00,0.00,0.21
62.7428,0,0,0.00,0.00,0.22
62.8426,0,0,0.00,0.00,0.21
62.9427,0,0,0.00,0.00,0.21
63.0428,0,0,0.00,0.00,0.21
63.1426,0,0,0.00,0.00,0.22
63.2427,0,0,0.00,0.00,0.22
63.3426,0,0,0.00,0.00,0.22
63.4426,0,0,0.00,0.00,0.22
63.5428,0,0,0.00,0.00,0.22
63.6426,0,0,0.00,0.00,0.22
63.7428,0,0,0.00,0.00,0.22
63.8426,0,0,0.00,0.00,0.22
63.9427,0,0,0.00,0.00,0.23
64.0427,0,0,0.00,0.00,0.23
64.1427,0,0,0.00,0.00,0.23
64.2426,0,0,0.00,0.00,0.23
64.3426,0,0,0.00,0.00,0.23
64.4427,0,0,0.00,0.00,0.23
64.5427,0,0,0.00,0.00,0.23
64.6426,0,0,0.00,0.00,0.22
64.7429,0,0,0.00,0.00,0.22
64.8426,0,0,0.00,0.00,0.22
64.9427,0,0,0.00,0.00,0.22
65.0428,0,0,0.00,0.00,0.23
65.1426,0,0,0.00,0.00,0.23
65.2426,0,0,0.00,0.00,0.23
65.3428,0,0,0.00,0.00,0.23
65.4429,0,0,0.00,0.00,0.24
65.5430,0,0,0.00,0.00,0.23
65.6429,0,0,0.00,0.00,0.24
65.7431,0,0,0.00,0.00,0.24
65.8428,0,0,0.00,0.00,0.24
65.9426,0,0,0.00,0.00,0.24
66.0429,0,0,0.00,0.00,0.24
66.1431,0,0,0.00,0.00,0.24
66.2428,0,0,0.00,0.00,0.25
66.3427,0,0,0.00,0.00,0.25
66.4426,0,0,0.00,0.00,0.25
66.5426,0,0,0.00,0.00,0.25
66.6428,0,0,0.00,0.00,0.25
66.7428,0,0,0.00,0.00,0.25
66.8426,0,0,0.00,0.00,0.25
66.9427,0,0,0.00,0.00,0.26
67.0428,0,0,0.00,0.00,0.26
67.1427,0,0,0.00,0.00,0.26
67.2427,0,0,0.00,0.00,0.26
67.3428,0,0,0.00,0.00,0.26
67.4428,0,0,0.00,0.00,0.26
67.5427,0,0,0.00,0.00,0.26
67.6428,0,0,0.00,0.00,0.26
67.7428,0,0,0.00,0.00,0.26
67.8430,0,0,0.00,0.00,0.26
67.9427,0,0,0.00,0.00,0.26
68.0427,0,0,0.00,0.00,0.26
68.1427,0,0,0.00,0.00,0.26
68.2429,0,0,0.00,0.00,0.27
68.3426,0,0,0.00,0.00,0.26
68.4428,0,0,0.00,0.00,0.26
68.5427,0,0,0.00,0.00,0.27
68.6426,0,0,0.00,0.00,0.27
68.7426,0,0,0.00,0.00,0.27
68.8428,0,0,0.00,0.00,0.27
68.9426,0,0,0.00,0.00,0.27
69.0428,0,0,0.00,0.00,0.27
69.1428,0,0,0.00,0.00,0.27
69.2427,0,0,0.00,0.00,0.27
69.3426,0,0,0.00,0.00,0.27
69.4426,0,0,0.00,0.00,0.27
69.5427,0,0,0.00,0.00,0.27
69.6426,0,0,0.00,0.00,0.27
69.7426,0,0,0.00,0.00,0.27
69.8426,0,0,0.00,0.00,0.27
69.9426,0,0,0.00,0.00,0.26
70.0426,0,0,0.00,0.00,0.26
70.1427,0,0,0.00,0.00,0.26
70.2429,0,0,0.00,0.00,0.26
70.3427,0,0,0.00,0.00,0.26
70.4428,0,0,0.00,0.00,0.26
70.5427,0,0,0.00,0.00,0.26
70.6428,0,0,0.00,0.00,0.26
70.7426,0,0,0.00,0.00,0.25
70.8426,0,0,0.00,0.00,0.25
70.9426,0,0,0.00,0.00,0.25
71.0427,0,0,0.00,0.00,0.25
71.1427,0,0,0.00,0.00,0.25
71.2427,0,0,0.00,0.00,0.25
71.3426,0,0,0.00,0.00,0.25
71.4428,0,0,0.00,0.00,0.25
71.5426,0,0,0.00,0.00,0.25
71.6426,0,0,0.00,0.00,0.25
71.7426,0,0,0.00,0.00,0.25
71.8428,0,0,0.00,0.00,0.25
71.9426,0,0,0.00,0.00,0.25
72.0426,0,0,0.00,0.00,0.25
72.1430,0,0,0.00,0.00,0.25
72.2426,0,0,0.00,0.00,0.25
72.3426,0,0,0.00,0.00,0.25
72.4426,0,0,0.00,0.00,0.25
72.5426,0,0,0.00,0.00,0.25
72.6427,0,0,0.00,0.00,0.25
72.7427,0,0,0.00,0.00,0.25
72.8426,0,0,0.00,0.00,0.25
72.9426,0,0,0.00,0.00,0.25
73.0426,0,0,0.00,0.00,0.25
73.1427,0,0,0.00,0.00,0.25
73.2427,0,0,0.00,0.00,0.25
73.3426,0,0,0.00,0.00,0.25
73.4428,0,0,0.00,0.00,0.24
73.5426,0,0,0.00,0.00,0.24
73.6426,0,0,0.00,0.00,0.24
73.7427,0,0,0.00,0.00,0.25
73.8425,0,0,0.00,0.00,0.25
73.9428,0,0,0.00,0.00,0.25
74.0428,0,0,0.00,0.00,0.25
74.1428,0,0,0.00,0.00,0.25
74.2427,0,0,0.00,0.00,0.25
74.3428,0,0,0.00,0.00,0.25
74.4426,0,0,0.00,0.00,0.24
74.5427,0,0,0.00,0.00,0.24
74.6428,0,0,0.00,0.00,0.25
74.7427,0,0,0.00,0.00,0.24
74.8427,0,0,0.00,0.00,0.24
74.9426,0,0,0.00,0.00,0.24
75.0426,0,0,0.00,0.00,0.24
75.1427,0,0,0.00,0.00,0.24
75.2427,0,0,0.00,0.00,0.24
75.3426,0,0,0.00,0.00,0.24
75.4427,0,0,0.00,0.00,0.24
75.5426,0,0,0.00,0.00,0.24
75.6427,0,0,0.00,0.00,0.24
75.7426,0,0,0.00,0.00,0.24
75.8427,0,0,0.00,0.00,0.24
75.9428,0,0,0.00,0.00,0.24
76.0427,0,0,0.00,0.00,0.24
76.1426,0,0,0.00,0.00,0.24
76.2426,0,0,0.00,0.00,0.24
76.3427,0,0,0.00,0.00,0.24
76.4426,0,0,0.00,0.00,0.23
76.5427,0,0,0.00,0.00,0.23
76.6426,0,0,0.00,0.00,0.23
76.7426,0,0,0.00,0.00,0.23
76.8426,0,0,0.00,0.00,0.23
76.9426,0,0,0.00,0.00,0.23
77.0427,0,0,0.00,0.00,0.23
77.1427,0,0,0.00,0.00,0.23
77.2426,0,0,0.00,0.00,0.23
77.3426,0,0,0.00,0.00,0.23
77.4428,0,0,0.00,0.00,0.24
77.5430,0,0,0.00,0.00,0.24
77.6428,0,0,0.00,0.00,0.24
77.7427,0,0,0.00,0.00,0.24
77.8427,0,0,0.00,0.00,0.24
77.9427,0,0,0.00,0.00,0.24
78.0427,0,0,0.00,0.00,0.24
78.1427,0,0,0.00,0.00,0.25
78.2428,0,0,0.00,0.00,0.25
78.3428,0,0,0.00,0.00,0.25
78.4426,0,0,0.00,0.00,0.25
78.5427,0,0,0.00,0.00,0.25
78.6427,0,0,0.00,0.00,0.25
78.7427,0,0,0.00,0.00,0.25
78.8428,0,0,0.00,0.00,0.25
78.9427,0,0,0.00,0.00,0.25
79.0427,0,0,0.00,0.00,0.25
79.1426,0,0,0.00,0.00,0.26
79.2426,0,0,0.00,0.00,0.26
79.3428,0,0,0.00,0.00,0.26
79.4426,0,0,0.00,0.00,0.25
79.5426,0,0,0.00,0.00,0.25
79.6427,0,0,0.00,0.00,0.25
79.7427,0,0,0.00,0.00,0.26
79.8427,0,0,0.00,0.00,0.26
79.9426,0,0,0.00,0.00,0.26
80.0429,0,0,0.00,0.00,0.26
80.1428,0,0,0.00,0.00,0.27
80.2426,0,0,0.00,0.00,0.27
80.3426,0,0,0.00,0.00,0.27
80.4426,0,0,0.00,0.00,0.27
80.5427,0,0,0.00,0.00,0.27
80.6426,0,0,0.00,0.00,0.27
80.7427,0,0,0.00,0.00,0.27
80.8426,0,0,0.00,0.00,0.27
80.9427,0,0,0.00,0.00,0.27
81.0426,0,0,0.00,0.00,0.27
81.1499,0,0,0.00,0.00,0.28
81.2425,0,0,0.00,0.00,0.28
81.3431,0,0,0.00,0.00,0.28
81.4428,0,0,0.00,0.00,0.28
81.5427,0,0,0.00,0.00,0.28
81.6428,0,0,0.00,0.00,0.28
81.7429,0,0,0.00,0.00,0.28
81.8426,0,0,0.00,0.00,0.28
81.9426,0,0,0.00,0.00,0.28
82.0426,0,0,0.00,0.00,0.28
82.1427,0,0,0.00,0.00,0.29
82.2427,0,0,0.00,0.00,0.28
82.3426,0,0,0.00,0.00,0.28
82.4426,0,0,0.00,0.00,0.29
82.5428,0,0,0.00,0.00,0.29
82.6427,0,0,0.00,0.00,0.29
82.7426,0,0,0.00,0.00,0.29
82.8426,0,0,0.00,0.00,0.29
82.9427,0,0,0.00,0.00,0.29
83.0428,0,0,0.00,0.00,0.29
83.1427,0,0,0.00,0.00,0.29
83.2429,0,0,0.00,0.00,0.29
83.3426,0,0,0.00,0.00,0.30
83.4426,0,0,0.00,0.00,0.30
83.5429,0,0,0.00,0.00,0.30
83.6426,0,0,0.00,0.00,0.30
83.7427,0,0,0.00,0.00,0.30
83.8427,0,0,0.00,0.00,0.30
83.9426,0,0,0.00,0.00,0.30
84.0426,0,0,0.00,0.00,0.30
84.1426,0,0,0.00,0.00,0.30
84.2429,0,0,0.00,0.00,0.30
84.3427,0,0,0.00,0.00,0.30
84.4427,0,0,0.00,0.00,0.30
84.5428,0,0,0.00,0.00,0.30
84.6429,0,0,0.00,0.00,0.30
84.7428,0,0,0.00,0.00,0.30
84.8426,0,0,0.00,0.00,0.30
84.9427,0,0,0.00,0.00,0.30
85.0429,0,0,0.00,0.00,0.30
85.1426,0,0,0.00,0.00,0.30
85.2426,0,0,0.00,0.00,0.30
85.3428,0,0,0.00,0.00,0.30
85.4428,0,0,0.00,0.00,0.30
85.5426,0,0,0.00,0.00,0.30
85.6427,0,0,0.00,0.00,0.30
85.7433,0,0,0.00,0.00,0.30
85.8426,0,0,0.00,0.00,0.30
85.9426,0,0,0.00,0.00,0.31
86.0426,0,0,0.00,0.00,0.31
86.1426,0,0,0.00,0.00,0.31
86.2426,0,0,0.00,0.00,0.31
86.3427,0,0,0.00,0.00,0.31
86.4427,0,0,0.00,0.00,0.32
86.5429,0,0,0.00,0.00,0.32
86.6426,0,0,0.00,0.00,0.32
86.7427,0,0,0.00,0.00,0.32
86.8427,0,0,0.00,0.00,0.32
86.9429,0,0,0.00,0.00,0.32
87.0428,0,0,0.00,0.00,0.33
87.1426,0,0,0.00,0.00,0.33
87.2426,0,0,0.00,0.00,0.33
87.3427,0,0,0.00,0.00,0.33
87.4426,0,0,0.00,0.00,0.33
87.5426,0,0,0.00,0.00,0.33
87.6427,0,0,0.00,0.00,0.33
87.7426,0,0,0.00,0.00,0.33
87.8426,0,0,0.00,0.00,0.33
87.9426,0,0,0.00,0.00,0.34
