Red
Timestamp,Enabled,Vision,X,Y,Rotation
29.9670,0,0,0.00,0.00,0.10
29.9818,0,0,0.00,0.00,0.10
29.9892,0,0,0.00,0.00,0.10
29.9955,0,0,0.00,0.00,0.10
30.0733,0,0,0.00,0.00,0.10
30.1715,0,0,0.00,0.00,0.10
30.2733,0,0,0.00,0.00,0.10
30.3747,0,0,0.00,0.00,0.10
30.4779,0,0,0.00,0.00,0.10
30.5779,0,0,0.00,0.00,0.10
30.6780,0,0,0.00,0.00,0.10
30.7780,0,0,0.00,0.00,0.10
30.8781,0,0,0.00,0.00,0.10
30.9780,0,0,0.00,0.00,0.10
31.0780,0,0,0.00,0.00,0.10
31.1781,0,0,0.00,0.00,0.10
31.2783,0,0,0.00,0.00,0.10
31.3780,0,0,0.00,0.00,0.10
31.4779,0,0,0.00,0.00,0.10
31.5779,0,0,0.00,0.00,0.11
31.6782,0,0,0.00,0.00,0.11
31.7779,0,0,0.00,0.00,0.11
31.8780,0,0,0.00,0.00,0.11
31.9780,0,0,0.00,0.00,0.11
32.0790,0,0,0.00,0.00,0.11
32.1780,0,0,0.00,0.00,0.11
32.2780,0,0,0.00,0.00,0.10
32.3779,0,0,0.00,0.00,0.11
32.4780,0,0,0.00,0.00,0.11
32.5782,0,0,0.00,0.00,0.11
32.6782,0,0,0.00,0.00,0.11
32.7779,0,0,0.00,0.00,0.11
32.8779,0,0,0.00,0.00,0.11
32.9778,0,0,0.00,0.00,0.10
33.0778,0,0,0.00,0.00,0.10
33.1779,0,0,0.00,0.00,0.10
33.2780,0,0,0.00,0.00,0.10
33.3779,0,0,0.00,0.00,0.10
33.4782,0,0,0.00,0.00,0.10
33.5778,0,0,0.00,0.00,0.10
33.6782,0,0,0.00,0.00,0.10
33.7779,0,0,0.00,0.00,0.10
33.8778,0,0,0.00,0.00,0.10
33.9784,0,0,0.00,0.00,0.10
34.0781,0,0,0.00,0.00,0.10
34.1779,0,0,0.00,0.00,0.09
34.2779,0,0,0.00,0.00,0.09
34.3780,0,0,0.00,0.00,0.09
34.4780,0,0,0.00,0.00,0.09
34.5778,0,0,0.00,0.00,0.09
34.6778,0,0,0.00,0.00,0.09
34.7782,0,0,0.00,0.00,0.09
34.8778,0,0,0.00,0.00,0.09
34.9779,0,0,0.00,0.00,0.09
35.0778,0,0,0.00,0.00,0.09
35.1778,0,0,0.00,0.00,0.09
35.2779,0,0,0.00,0.00,0.09
35.3778,0,0,0.00,0.00,0.09
35.4778,0,0,0.00,0.00,0.10
35.5778,0,0,0.00,0.00,0.10
35.6780,0,0,0.00,0.00,0.10
35.7779,0,0,0.00,0.00,0.10
35.8779,0,0,0.00,0.00,0.10
35.9783,0,0,0.00,0.00,0.11
36.0781,0,0,0.00,0.00,0.11
36.1780,0,0,0.00,0.00,0.11
36.2778,0,0,0.00,0.00,0.11
36.3778,0,0,0.00,0.00,0.11
36.4779,0,0,0.00,0.00,0.11
36.5781,0,0,0.00,0.00,0.11
36.6781,0,0,0.00,0.00,0.11
36.7779,0,0,0.00,0.00,0.11
36.8778,0,0,0.00,0.00,0.11
36.9779,0,0,0.00,0.00,0.11
37.0779,0,0,0.00,0.00,0.11
37.1781,0,0,0.00,0.00,0.11
37.2778,0,0,0.00,0.00,0.11
37.3778,0,0,0.00,0.00,0.11
37.4779,0,0,0.00,0.00,0.11
37.5779,0,0,0.00,0.00,0.11
37.6780,0,0,0.00,0.00,0.11
37.7779,0,0,0.00,0.00,0.11
37.8778,0,0,0.00,0.00,0.11
37.9779,0,0,0.00,0.00,0.11
38.0780,0,0,0.00,0.00,0.12
38.1781,0,0,0.00,0.00,0.12
38.2781,0,0,0.00,0.00,0.11
38.3778,0,0,0.00,0.00,0.12
38.4778,0,0,0.00,0.00,0.11
38.5778,0,0,0.00,0.00,0.12
38.6778,0,0,0.00,0.00,0.12
38.7779,0,0,0.00,0.00,0.12
38.8778,0,0,0.00,0.00,0.12
38.9779,0,0,0.00,0.00,0.12
39.0778,0,0,0.00,0.00,0.12
39.1778,0,0,0.00,0.00,0.12
39.2780,0,0,0.00,0.00,0.12
39.3778,0,0,0.00,0.00,0.12
39.4778,0,0,0.00,0.00,0.12
39.5779,0,0,0.00,0.00,0.12
39.6778,0,0,0.00,0.00,0.12
39.7778,0,0,0.00,0.00,0.12
39.8783,0,0,0.00,0.00,0.12
39.9778,0,0,0.00,0.00,0.12
40.0780,0,0,0.00,0.00,0.12
40.1783,0,0,0.00,0.00,0.12
40.2780,0,0,0.00,0.00,0.12
40.3780,0,0,0.00,0.00,0.12
40.4782,0,0,0.00,0.00,0.12
40.5779,0,0,0.00,0.00,0.12
40.6778,0,0,0.00,0.00,0.12
40.7779,0,0,0.00,0.00,0.11
40.8779,0,0,0.00,0.00,0.11
40.9779,0,0,0.00,0.00,0.11
41.0779,0,0,0.00,0.00,0.11
41.1779,0,0,0.00,0.00,0.12
41.2778,0,0,0.00,0.00,0.12
41.3778,0,0,0.00,0.00,0.12
41.4779,0,0,0.00,0.00,0.11
41.5778,0,0,0.00,0.00,0.11
41.6778,0,0,0.00,0.00,0.11
41.7778,0,0,0.00,0.00,0.11
