Blue
Timestamp,Enabled,Vision,X,Y,Rotation
8.5642,0,0,0.00,0.00,0.03
8.6197,0,0,0.00,0.00,0.03
8.6684,0,0,0.00,0.00,0.03
8.6850,0,0,0.00,0.00,0.03
8.6967,0,0,0.00,0.00,0.03
8.7433,0,0,0.00,0.00,0.03
8.8338,0,0,0.00,0.00,0.03
8.9341,0,0,0.00,0.00,0.03
9.0362,0,0,0.00,0.00,0.03
9.1316,0,0,0.00,0.00,0.03
9.2334,0,0,0.00,0.00,0.03
9.3300,0,0,0.00,0.00,0.03
9.4310,0,0,0.00,0.00,0.03
9.5306,0,0,0.00,0.00,0.04
9.6328,0,0,0.00,0.00,0.04
9.7329,0,0,0.00,0.00,0.04
9.8301,0,0,0.00,0.00,0.05
9.9298,0,0,0.00,0.00,0.05
10.0306,0,0,0.00,0.00,0.05
10.1335,0,0,0.00,0.00,0.05
10.2318,0,0,0.00,0.00,0.05
10.3300,0,0,0.00,0.00,0.05
10.4305,0,0,0.00,0.00,0.05
10.5314,0,0,0.00,0.00,0.05
10.6394,0,0,0.00,0.00,0.05
10.7391,0,0,0.00,0.00,0.05
10.8391,0,0,0.00,0.00,0.05
10.9396,0,0,0.00,0.00,0.05
11.0392,0,0,0.00,0.00,0.05
11.1392,0,0,0.00,0.00,0.05
11.2397,0,0,0.00,0.00,0.05
11.3392,0,0,0.00,0.00,0.06
11.4392,0,0,0.00,0.00,0.05
11.5394,0,0,0.00,0.00,0.05
11.6392,0,0,0.00,0.00,0.05
11.7393,0,0,0.00,0.00,0.05
11.8396,0,0,0.00,0.00,0.05
11.9391,0,0,0.00,0.00,0.05
12.0392,0,0,0.00,0.00,0.05
12.1394,0,0,0.00,0.00,0.05
12.2392,0,0,0.00,0.00,0.05
12.3392,0,0,0.00,0.00,0.06
12.4395,0,0,0.00,0.00,0.06
12.5392,0,0,0.00,0.00,0.06
12.6391,0,0,0.00,0.00,0.06
12.7394,0,0,0.00,0.00,0.06
12.8392,0,0,0.00,0.00,0.06
12.9391,0,0,0.00,0.00,0.06
13.0395,0,0,0.00,0.00,0.06
13.1391,0,0,0.00,0.00,0.06
13.2391,0,0,0.00,0.00,0.06
13.3395,0,0,0.00,0.00,0.06
13.4391,0,0,0.00,0.00,0.06
13.5391,0,0,0.00,0.00,0.06
13.6397,0,0,0.00,0.00,0.06
13.7391,0,0,0.00,0.00,0.06
13.8393,0,0,0.00,0.00,0.07
13.9397,0,0,0.00,0.00,0.07
14.0394,0,0,0.00,0.00,0.07
14.1393,0,0,0.00,0.00,0.07
14.2395,0,0,0.00,0.00,0.07
14.3392,0,0,0.00,0.00,0.07
14.4393,0,0,0.00,0.00,0.07
14.5396,0,0,0.00,0.00,0.07
14.6391,0,0,0.00,0.00,0.07
14.7391,0,0,0.00,0.00,0.07
14.8396,0,0,0.00,0.00,0.07
