Red
Timestamp,Enabled,Vision,X,Y,Rotation
56.3705,0,0,0.00,0.00,0.28
56.4579,0,0,0.00,0.00,0.28
56.4799,0,0,0.00,0.00,0.28
56.5810,0,0,0.00,0.00,0.28
56.6777,0,0,0.00,0.00,0.28
56.7796,0,0,0.00,0.00,0.28
56.8942,0,0,0.00,0.00,0.28
56.9941,0,0,0.00,0.00,0.28
57.0941,0,0,0.00,0.00,0.29
57.1943,0,0,0.00,0.00,0.29
57.2941,0,0,0.00,0.00,0.29
57.3942,0,0,0.00,0.00,0.29
57.4941,0,0,0.00,0.00,0.29
57.5945,0,0,0.00,0.00,0.29
57.6941,0,0,0.00,0.00,0.29
57.7941,0,0,0.00,0.00,0.30
57.8941,0,0,0.00,0.00,0.30
57.9942,0,0,0.00,0.00,0.30
58.0944,0,0,0.00,0.00,0.30
58.1941,0,0,0.00,0.00,0.30
58.2943,0,0,0.00,0.00,0.30
58.3941,0,0,0.00,0.00,0.30
58.4941,0,0,0.00,0.00,0.30
58.5941,0,0,0.00,0.00,0.30
58.6941,0,0,0.00,0.00,0.30
58.7942,0,0,0.00,0.00,0.30
58.8943,0,0,0.00,0.00,0.30
58.9942,0,0,0.00,0.00,0.30
59.0941,0,0,0.00,0.00,0.30
59.1942,0,0,0.00,0.00,0.30
59.2942,0,0,0.00,0.00,0.30
59.7251,0,0,0.00,0.00,0.31
59.7743,0,0,0.00,0.00,0.31
59.7933,0,0,0.00,0.00,0.31
59.8326,0,0,0.00,0.00,0.31
59.8413,0,0,0.00,0.00,0.31
59.8784,0,0,0.00,0.00,0.31
59.9942,0,0,0.00,0.00,0.31
60.0945,0,0,0.00,0.00,0.31
60.1941,0,0,0.00,0.00,0.31
60.2941,0,0,0.00,0.00,0.32
60.3942,0,0,0.00,0.00,0.32
60.4942,0,0,0.00,0.00,0.32
60.5941,0,0,0.00,0.00,0.32
60.6942,0,0,0.00,0.00,0.32
60.7941,0,0,0.00,0.00,0.32
60.8941,0,0,0.00,0.00,0.32
60.9942,0,0,0.00,0.00,0.33
61.0941,0,0,0.00,0.00,0.33
61.1942,0,0,0.00,0.00,0.32
61.2941,0,0,0.00,0.00,0.32
61.3941,0,0,0.00,0.00,0.32
61.4941,0,0,0.00,0.00,0.32
61.5941,0,0,0.00,0.00,0.32
61.6943,0,0,0.00,0.00,0.32
